hypothesis,subject_id,overall_recall,nonboundary_recall,boundary_recall,boundary_advantage,mean_nonboundary_drift,mean_boundary_drift,drift_boundary_contrast,mean_abs_rpe,mean_drift,rpe_recall_r
H2_global_reduction,19,0.53125,0.5,0.75,0.25,0.37772555714285716,0.62662135,0.2488957928571428,18.3916875,0.40883753124999994,0.09277004096916251
H2_global_reduction,20,0.5729166666666666,0.5595238095238095,0.6666666666666666,0.1071428571428571,0.3737953464285714,0.6151452624999999,0.24134991607142853,15.142723958333333,0.4039640859375,0.043138720009600125
H2_global_reduction,21,0.5625,0.5595238095238095,0.5833333333333334,0.023809523809523836,0.37328340357142853,0.6310522125,0.25776880892857146,16.169669791666667,0.40550450468749993,-0.09864188920668648
H2_global_reduction,22,0.6770833333333334,0.6904761904761905,0.5833333333333334,-0.1071428571428571,0.3754501535714286,0.6205525875,0.2451024339285714,16.558638541666667,0.4060879578125,-0.03381421014237853
H2_global_reduction,23,0.5520833333333334,0.5238095238095238,0.75,0.22619047619047616,0.3777547160714286,0.6233855875,0.24563087142857137,18.13905,0.408458575,0.11452621481762867
H2_global_reduction,24,0.6354166666666666,0.6071428571428571,0.8333333333333334,0.22619047619047628,0.37931124107142855,0.6196099125,0.24029867142857142,18.732383333333335,0.40934857499999994,0.029434166377835375
H2_global_reduction,25,0.6041666666666666,0.5952380952380952,0.6666666666666666,0.0714285714285714,0.37577466071428567,0.6197117875,0.24393712678571433,16.677867708333334,0.40626680156249995,-0.04715894531587745
H2_global_reduction,26,0.59375,0.5476190476190477,0.9166666666666666,0.36904761904761896,0.3753244232142857,0.625017725,0.24969330178571425,16.857390625,0.40653608593749996,-0.0576848419140917
H2_global_reduction,27,0.6458333333333334,0.5952380952380952,1.0,0.40476190476190477,0.3723573535714286,0.6367223375,0.2643649839285714,16.101984375,0.40540297656249996,0.039002172347833194
H2_global_reduction,28,0.5520833333333334,0.5357142857142857,0.6666666666666666,0.13095238095238093,0.37516813214285716,0.6201895624999999,0.24502143035714274,16.363873958333333,0.40579581093749995,-0.029216856701469316
H2_global_reduction,29,0.5625,0.5357142857142857,0.75,0.2142857142857143,0.37699174999999996,0.6307349999999999,0.25374325,18.306437499999998,0.40870965624999994,0.10019885288572339
H2_global_reduction,30,0.6666666666666666,0.6428571428571429,0.8333333333333334,0.19047619047619047,0.37585197857142855,0.623995325,0.24814334642857144,17.079931249999998,0.40686989687499997,-0.09831748919338669
H2_global_reduction,31,0.5625,0.5714285714285714,0.5,-0.0714285714285714,0.3734784571428571,0.619622775,0.24614431785714286,15.330997916666666,0.40424649687499997,0.01602442999356836
H2_global_reduction,32,0.5625,0.5,1.0,0.5,0.3747267446428571,0.6235537,0.2488269553571429,16.386742708333333,0.40583011406249997,-0.047926449697955606
H2_global_reduction,33,0.6666666666666666,0.6309523809523809,0.9166666666666666,0.2857142857142857,0.3753284375,0.6323316874999999,0.2570032499999999,17.46922916666667,0.40745384375,0.0364344696914894
H2_global_reduction,34,0.6458333333333334,0.6190476190476191,0.8333333333333334,0.2142857142857143,0.37670201428571426,0.6157141,0.23901208571428578,16.885683333333333,0.40657852499999997,0.0522788021238706
H2_global_reduction,35,0.5729166666666666,0.5357142857142857,0.8333333333333334,0.29761904761904767,0.37735324285714283,0.631567,0.25421375714285716,18.58664166666667,0.4091299625,0.10999534294085163
H2_global_reduction,36,0.5520833333333334,0.5595238095238095,0.5,-0.059523809523809534,0.3759907571428571,0.6287657375,0.25277498035714285,17.55841979166667,0.4075876296875,0.017656359786821858
H2_global_reduction,37,0.5729166666666666,0.5357142857142857,0.8333333333333334,0.29761904761904767,0.3715363053571428,0.624934125,0.2533978196428572,14.640688541666668,0.4032110328125,0.01979803224153865
H2_global_reduction,38,0.5625,0.5476190476190477,0.6666666666666666,0.11904761904761896,0.3777892196428571,0.6251727125,0.24738349285714284,18.308104166666666,0.40871215625,-0.019449832172206395
H2_global_reduction,39,0.53125,0.5595238095238095,0.3333333333333333,-0.22619047619047622,0.3737102785714286,0.6255620875,0.2518518089285714,15.961169791666668,0.40519175468749996,0.12577128058103368
H2_global_reduction,40,0.5520833333333334,0.5119047619047619,0.8333333333333334,0.3214285714285715,0.37804721607142855,0.6227927249999999,0.2447455089285714,18.260269791666666,0.4086404046875,0.0361015701262065
H2_global_reduction,41,0.5833333333333334,0.5476190476190477,0.8333333333333334,0.2857142857142857,0.37274304999999996,0.6246337375,0.2518906875,15.319590624999998,0.40422938593749996,-0.041593859743939206
